canonical,metab_group,tissue,sex,comparison_group,logFC,adj_p_value,p_value,n_platform_entries,sex_label,sig_dot
Malate,TCA cycle,SKM-GN,female,8w,-0.010856580129473398,1,0.685150177560542,3,Female,
Malate,TCA cycle,SKM-GN,male,1w,-0.040654690719996674,1,0.476700364503788,3,Male,
Malate,TCA cycle,SKM-GN,male,2w,-0.013913744973146014,1,0.0896746547560082,3,Male,
Malate,TCA cycle,SKM-GN,male,4w,0.11449901890554996,1,0.221287823905677,3,Male,
Malate,TCA cycle,SKM-GN,male,8w,0.08173104112575709,1,0.390347408185856,3,Male,
Malate,TCA cycle,WAT-SC,female,1w,-0.12228193405523488,1,0.347867326125914,3,Female,
Malate,TCA cycle,WAT-SC,female,2w,0.16395480634715956,1,0.148561634145453,3,Female,
Malate,TCA cycle,WAT-SC,female,4w,-0.13757545573147453,1,0.342285938610293,3,Female,
Malate,TCA cycle,WAT-SC,female,8w,0.32494776624407457,1,0.028749271265091,3,Female,
Malate,TCA cycle,WAT-SC,male,1w,-0.1917950334245737,1,0.235559443311916,3,Male,
Malate,TCA cycle,WAT-SC,male,2w,-0.1745926484550876,1,0.22627451000481,3,Male,
Malate,TCA cycle,WAT-SC,male,4w,-0.471094073173067,1,0.00939563504672017,3,Male,
Malate,TCA cycle,WAT-SC,male,8w,0.146684024424658,1,0.128196045505483,3,Male,
NAD+,NAD redox,BAT,female,1w,-0.170312808876023,1,0.65626811699441,1,Female,
NAD+,NAD redox,BAT,female,2w,-0.383827441144708,1,0.320730571748325,1,Female,
NAD+,NAD redox,BAT,female,4w,-1.11088448968525,1,0.00797027648031275,1,Female,
NAD+,NAD redox,BAT,female,8w,-1.12370451159118,1,0.00988825046657496,1,Female,
NAD+,NAD redox,BAT,male,1w,-0.569975229833557,1,0.0668582163670039,1,Male,
NAD+,NAD redox,BAT,male,2w,-0.171275947924758,1,0.567134755155166,1,Male,
NAD+,NAD redox,BAT,male,4w,-0.192101074310417,1,0.521401671862286,1,Male,
NAD+,NAD redox,BAT,male,8w,-0.734280776592087,1,0.0428514226677876,1,Male,
NAD+,NAD redox,HEART,female,1w,0.22529722050134998,1,0.107784795132654,2,Female,
NAD+,NAD redox,HEART,female,2w,0.2201265135558675,1,0.0599682973993592,2,Female,
NAD+,NAD redox,HEART,female,4w,0.09896046870018324,1,0.403094490525355,2,Female,
NAD+,NAD redox,HEART,female,8w,0.10189059878464679,1,0.493625141103278,2,Female,
NAD+,NAD redox,HEART,male,1w,0.179238241879989,1,0.15644275657919,2,Male,
NAD+,NAD redox,HEART,male,2w,0.2641798321721325,1,0.00648410790143486,2,Male,
NAD+,NAD redox,HEART,male,4w,0.2785317065820695,1,0.0746797455554188,2,Male,
NAD+,NAD redox,HEART,male,8w,0.2818745236575715,1,0.0177004131600229,2,Male,
NAD+,NAD redox,HIPPOC,female,1w,-0.405174566325648,1,0.0587506699028846,1,Female,
NAD+,NAD redox,HIPPOC,female,2w,-0.264566392251727,1,0.206053923617515,1,Female,
NAD+,NAD redox,HIPPOC,female,4w,-0.275440285398617,1,0.214226822046311,1,Female,
NAD+,NAD redox,HIPPOC,female,8w,-0.329285854132611,1,0.119251068678902,1,Female,
NAD+,NAD redox,HIPPOC,male,1w,0.38245736789011,1,0.143415110064644,1,Male,
NAD+,NAD redox,HIPPOC,male,2w,0.180647073812161,1,0.481147987355727,1,Male,
NAD+,NAD redox,HIPPOC,male,4w,0.149202366473905,1,0.559969223777676,1,Male,
NAD+,NAD redox,HIPPOC,male,8w,0.0602541113294812,1,0.813303751102658,1,Male,
NAD+,NAD redox,KIDNEY,female,1w,0.447590689805155,1,0.0417806330344585,1,Female,
NAD+,NAD redox,KIDNEY,female,2w,-0.0988963549656834,1,0.638435919973294,1,Female,
NAD+,NAD redox,KIDNEY,female,4w,0.0291565137881182,1,0.889577950377568,1,Female,
NAD+,NAD redox,KIDNEY,female,8w,-0.0318264771074066,1,0.879544995064869,1,Female,
NAD+,NAD redox,KIDNEY,male,1w,0.0756827853333863,1,0.587123916416035,1,Male,
NAD+,NAD redox,KIDNEY,male,2w,0.0966480531337677,1,0.488932918391028,1,Male,
NAD+,NAD redox,KIDNEY,male,4w,0.0838287998296403,1,0.547833747764103,1,Male,
NAD+,NAD redox,KIDNEY,male,8w,0.0879427675918896,1,0.52853035059327,1,Male,
NAD+,NAD redox,LIVER,female,1w,-0.060797649837095125,1,0.651124529876054,2,Female,
NAD+,NAD redox,LIVER,female,2w,-0.0236008729304866,1,0.813709444631197,2,Female,
NAD+,NAD redox,LIVER,female,4w,-0.35961079021832737,1,0.0112862129470675,2,Female,
NAD+,NAD redox,LIVER,female,8w,-0.18859808122433497,1,0.107983424430805,2,Female,
NAD+,NAD redox,LIVER,male,1w,-0.1532643762514317,1,0.138654101124124,2,Male,
NAD+,NAD redox,LIVER,male,2w,-0.4011263482556875,0.712657458745557,0.00154941084459213,2,Male,
NAD+,NAD redox,LIVER,male,4w,-0.21272204703721845,1,0.0472082175932005,2,Male,
NAD+,NAD redox,LIVER,male,8w,-0.21666532871214134,1,0.0482824054748195,2,Male,
NAD+,NAD redox,LUNG,female,1w,-0.0659634383378664,1,0.532258938886187,1,Female,
NAD+,NAD redox,LUNG,female,2w,-0.0462698792732485,1,0.660589077134296,1,Female,
NAD+,NAD redox,LUNG,female,4w,-0.0910004482830127,1,0.3908044342883,1,Female,
NAD+,NAD redox,LUNG,female,8w,-0.0980310236825268,1,0.355895779419086,1,Female,
NAD+,NAD redox,LUNG,male,1w,0.121412646181768,1,0.387787811905029,1,Male,
NAD+,NAD redox,LUNG,male,2w,0.128408615206133,1,0.3615173653191,1,Male,
NAD+,NAD redox,LUNG,male,4w,0.109340140793386,1,0.435967476923804,1,Male,
NAD+,NAD redox,LUNG,male,8w,0.0479590255404982,1,0.731116614758231,1,Male,
NAD+,NAD redox,SKM-GN,female,1w,0.2046072002352185,1,0.243034853298559,2,Female,
NAD+,NAD redox,SKM-GN,female,2w,0.2480368420751467,0.961166107320954,0.00273565275960745,2,Female,
NAD+,NAD redox,SKM-GN,female,4w,0.485548505775653,1,0.00623432235184036,2,Female,
NAD+,NAD redox,SKM-GN,female,8w,0.2205369366974745,1,0.0496935181095635,2,Female,
NAD+,NAD redox,SKM-GN,male,1w,0.1036744198644064,1,0.364769207420486,2,Male,
NAD+,NAD redox,SKM-GN,male,2w,0.2359579127286695,1,0.141349268412482,2,Male,
NAD+,NAD redox,SKM-GN,male,4w,0.347564522890577,1,0.00368659446355049,2,Male,
NAD+,NAD redox,SKM-GN,male,8w,0.1279455080735073,1,0.0849619117022627,2,Male,
NAD+,NAD redox,WAT-SC,female,1w,0.14825828840233704,1,0.606464829160693,2,Female,
NAD+,NAD redox,WAT-SC,female,2w,-0.0369909546315805,1,0.153826432382113,2,Female,
NAD+,NAD redox,WAT-SC,female,4w,-0.2274073012679065,1,0.191716885137071,2,Female,
NAD+,NAD redox,WAT-SC,female,8w,0.37092774112665405,1,0.138769757971001,2,Female,
NAD+,NAD redox,WAT-SC,male,1w,-0.44537084083864664,1,0.135763141797519,2,Male,
NAD+,NAD redox,WAT-SC,male,2w,0.2646744806720085,1,0.416305364382424,2,Male,
NAD+,NAD redox,WAT-SC,male,4w,-0.1819905006797809,1,0.487018110335175,2,Male,
NAD+,NAD redox,WAT-SC,male,8w,-0.03937565850448149,1,0.0959496503531249,2,Male,
NADH,NAD redox,BAT,female,1w,-1.50141939989666,1,0.116574125245289,1,Female,
NADH,NAD redox,BAT,female,2w,-0.66819365438933,1,0.473851700786682,1,Female,
NADH,NAD redox,BAT,female,4w,-0.61819334140554,1,0.507169004903287,1,Female,
NADH,NAD redox,BAT,female,8w,-0.593090598798898,1,0.542540161963264,1,Female,
NADH,NAD redox,BAT,male,1w,-0.675846142525093,1,0.353430059925691,1,Male,
NADH,NAD redox,BAT,male,2w,-1.43719766202546,1,0.0567752390839232,1,Male,
NADH,NAD redox,BAT,male,4w,-0.243217530811709,1,0.736048961222193,1,Male,
NADH,NAD redox,BAT,male,8w,-0.293563126497154,1,0.724604975546059,1,Male,
NADH,NAD redox,HEART,female,1w,0.2994606913566112,1,0.12604451879316,2,Female,
NADH,NAD redox,HEART,female,2w,-0.04098430992071955,1,0.864217698150523,2,Female,
NADH,NAD redox,HEART,female,4w,-0.2048402975054774,1,0.16332327288464701,2,Female,
NADH,NAD redox,HEART,female,8w,-0.09916764144440379,1,0.621144867023025,2,Female,
NADH,NAD redox,HEART,male,1w,-0.334985566750411,0.146060220223534,7.62040503917122e-5,2,Male,
NADH,NAD redox,HEART,male,2w,0.17350966839063953,1,0.0113580115075546,2,Male,
NADH,NAD redox,HEART,male,4w,-0.5270903012380606,0.156783010674473,8.76792434931629e-5,2,Male,
NADH,NAD redox,HEART,male,8w,0.10398460647674615,1,0.535760134277278,2,Male,
NADH,NAD redox,HIPPOC,female,1w,1.18519465849296,1,0.356730923759478,1,Female,
NADH,NAD redox,HIPPOC,female,2w,1.60230585855736,1,0.216561973868805,1,Female,
NADH,NAD redox,HIPPOC,female,4w,0.257724363946201,1,0.848670937224915,1,Female,
NADH,NAD redox,HIPPOC,female,8w,1.65595130865281,1,0.202119743243346,1,Female,
NADH,NAD redox,HIPPOC,male,1w,0.529037826049318,1,0.0694510923998323,1,Male,
NADH,NAD redox,HIPPOC,male,2w,0.200240912561194,1,0.477745990410006,1,Male,
NADH,NAD redox,HIPPOC,male,4w,0.279517758523208,1,0.324304634626525,1,Male,
NADH,NAD redox,HIPPOC,male,8w,0.154815970765586,1,0.582208972914187,1,Male,
NADH,NAD redox,KIDNEY,female,1w,1.01927644822796,0.699041401736011,0.00149485732948801,1,Female,
NADH,NAD redox,KIDNEY,female,2w,1.23965113619327,0.254012855348271,2.15539136699442e-4,1,Female,
NADH,NAD redox,KIDNEY,female,4w,0.386255732731905,1,0.185595855335631,1,Female,
NADH,NAD redox,KIDNEY,female,8w,0.0526584816404934,1,0.854076762405751,1,Female,
NADH,NAD redox,KIDNEY,male,1w,0.0137745434558822,1,0.949509556834192,1,Male,
NADH,NAD redox,KIDNEY,male,2w,-0.0222383912766282,1,0.918578611948905,1,Male,
NADH,NAD redox,KIDNEY,male,4w,-0.0373756981927285,1,0.863618106187503,1,Male,
NADH,NAD redox,KIDNEY,male,8w,-0.440497139968736,1,0.0522813145357193,1,Male,
NADH,NAD redox,LIVER,female,1w,-0.4212345620792845,1,0.0127606883536244,2,Female,
NADH,NAD redox,LIVER,female,2w,-0.6842771597245769,0.706950602588273,0.00152683491706757,2,Female,
NADH,NAD redox,LIVER,female,4w,-0.35829155958070646,1,0.0584021551904326,2,Female,
NADH,NAD redox,LIVER,female,8w,-0.4288585517790794,1,0.0409568865379092,2,Female,
NADH,NAD redox,LIVER,male,1w,0.762939208683621,1,0.131621130835672,2,Male,
NADH,NAD redox,LIVER,male,2w,0.830765738684438,1,0.0462942941900084,2,Male,
NADH,NAD redox,LIVER,male,4w,0.6904338832691413,1,0.133657336718736,2,Male,
NADH,NAD redox,LIVER,male,8w,0.42327547822012807,1,0.10577997867198,2,Male,
NADH,NAD redox,LUNG,female,1w,0.275689073715955,1,0.29122148064206,1,Female,
NADH,NAD redox,LUNG,female,2w,-0.0199617542323152,1,0.938296288629012,1,Female,
NADH,NAD redox,LUNG,female,4w,0.0248636533698594,1,0.923189244380969,1,Female,
NADH,NAD redox,LUNG,female,8w,-0.00572096072716372,1,0.982298619799231,1,Female,
NADH,NAD redox,LUNG,male,1w,0.588524939693449,1,0.0205738167402454,1,Male,
NADH,NAD redox,LUNG,male,2w,0.555994009189136,1,0.0277113782013409,1,Male,
NADH,NAD redox,LUNG,male,4w,-0.0908692043308286,1,0.703724186926882,1,Male,
NADH,NAD redox,LUNG,male,8w,-0.122340663328425,1,0.609129407449733,1,Male,
NADH,NAD redox,SKM-GN,female,1w,0.10825549687682574,1,0.505023695013174,2,Female,
NADH,NAD redox,SKM-GN,female,2w,-0.20626736496833856,1,0.602644235092554,2,Female,
NADH,NAD redox,SKM-GN,female,4w,-0.1609283352527465,1,0.330533459250038,2,Female,
NADH,NAD redox,SKM-GN,female,8w,-0.5216137364273677,1,0.135649398044162,2,Female,
NADH,NAD redox,SKM-GN,male,1w,-0.526448017485037,1,0.348630893170217,2,Male,
NADH,NAD redox,SKM-GN,male,2w,-0.030157172855037995,1,0.245399672452806,2,Male,
NADH,NAD redox,SKM-GN,male,4w,-0.630514008372428,1,0.130015411903698,2,Male,
NADH,NAD redox,SKM-GN,male,8w,0.06401313410313911,1,0.88916716421837,2,Male,
NADH,NAD redox,WAT-SC,female,1w,0.5024811230381951,1,0.48022505028116,2,Female,
NADH,NAD redox,WAT-SC,female,2w,1.2136291621542756,1,0.0505504375685589,2,Female,
NADH,NAD redox,WAT-SC,female,4w,-0.08414609878297535,1,0.351793384772699,2,Female,
NADH,NAD redox,WAT-SC,female,8w,0.7679481537752524,1,0.246918931432632,2,Female,
NADH,NAD redox,WAT-SC,male,1w,-1.146840779431233,1,0.0802573370161774,2,Male,
NADH,NAD redox,WAT-SC,male,2w,1.083965568730205,1,0.00734548646727931,2,Male,
NADH,NAD redox,WAT-SC,male,4w,-1.0401241324881099,1,0.00903056941879419,2,Male,
NADH,NAD redox,WAT-SC,male,8w,0.8363306300256975,1,0.208619746738645,2,Male,
NADP+,NAD redox,BAT,female,1w,-0.403517454547067,1,0.322183636514406,1,Female,
NADP+,NAD redox,BAT,female,2w,-0.344617150045914,1,0.396265255768483,1,Female,
NADP+,NAD redox,BAT,female,4w,-0.997619794771546,1,0.0208002402758465,1,Female,
NADP+,NAD redox,BAT,female,8w,-1.7254893709926,0.380386065924876,4.94728175067281e-4,1,Female,
NADP+,NAD redox,BAT,male,1w,-0.431019373351203,1,0.196487249623927,1,Male,
NADP+,NAD redox,BAT,male,2w,0.405717809967997,1,0.22298614289896,1,Male,
NADP+,NAD redox,BAT,male,4w,-0.223103420093937,1,0.497252956753951,1,Male,
NADP+,NAD redox,BAT,male,8w,-1.16613503257476,1,0.00519712683688642,1,Male,
NADP+,NAD redox,HEART,female,1w,0.21862919241390955,1,0.0403654357996693,2,Female,
NADP+,NAD redox,HEART,female,2w,0.28026359911583,1,0.0815383647463235,2,Female,
NADP+,NAD redox,HEART,female,4w,0.4165295296990775,1,0.00425029886040958,2,Female,
NADP+,NAD redox,HEART,female,8w,0.1699636234603584,1,0.224493742566303,2,Female,
NADP+,NAD redox,HEART,male,1w,0.24013443073943508,1,0.0324437613435788,2,Male,
NADP+,NAD redox,HEART,male,2w,0.11327326904817456,1,0.0980500027042461,2,Male,
NADP+,NAD redox,HEART,male,4w,0.394751403869387,0.871113285326068,0.0022767831041594702,2,Male,
NADP+,NAD redox,HEART,male,8w,0.366411561930277,1,0.0120497633692415,2,Male,
NADP+,NAD redox,HIPPOC,female,1w,0.641682046860226,1,0.260646804373247,1,Female,
NADP+,NAD redox,HIPPOC,female,2w,0.713384878299436,1,0.212698836705011,1,Female,
NADP+,NAD redox,HIPPOC,female,4w,0.668210945325144,1,0.269170975245013,1,Female,
NADP+,NAD redox,HIPPOC,female,8w,0.668098809983533,1,0.242119973794809,1,Female,
NADP+,NAD redox,HIPPOC,male,1w,0.19388128097234,1,0.545154463023964,1,Male,
NADP+,NAD redox,HIPPOC,male,2w,0.142345765460008,1,0.656266230285126,1,Male,
NADP+,NAD redox,HIPPOC,male,4w,-0.0259432740627239,1,0.935206323913762,1,Male,
NADP+,NAD redox,HIPPOC,male,8w,0.0577944837159077,1,0.856327372781721,1,Male,
NADP+,NAD redox,KIDNEY,female,1w,0.270754986083991,1,0.138173842055568,1,Female,
NADP+,NAD redox,KIDNEY,female,2w,0.0850834684780639,1,0.63394517569782,1,Female,
NADP+,NAD redox,KIDNEY,female,4w,0.209515815818286,1,0.24676007097598,1,Female,
NADP+,NAD redox,KIDNEY,female,8w,-0.0897388529219496,1,0.615599994010872,1,Female,
NADP+,NAD redox,KIDNEY,male,1w,0.0312855950717696,1,0.805711262005831,1,Male,
NADP+,NAD redox,KIDNEY,male,2w,-0.0862060002169325,1,0.499827959976507,1,Male,
NADP+,NAD redox,KIDNEY,male,4w,-0.0612419784578204,1,0.63082833267155,1,Male,
NADP+,NAD redox,KIDNEY,male,8w,0.0755484382234859,1,0.55382860894021,1,Male,
NADP+,NAD redox,LIVER,female,1w,-0.2039867267194045,1,0.236052095171241,2,Female,
NADP+,NAD redox,LIVER,female,2w,-0.1269033433526075,1,0.445038733639844,2,Female,
NADP+,NAD redox,LIVER,female,4w,-0.4439103571385715,1,0.0108486540588577,2,Female,
NADP+,NAD redox,LIVER,female,8w,-0.4300301110298357,1,0.00585866217775697,2,Female,
NADP+,NAD redox,LIVER,male,1w,-0.35563862335511,1,0.0296035332796289,2,Male,
NADP+,NAD redox,LIVER,male,2w,-0.42668015641499,0.612712013629915,0.00117132194450261,2,Male,
NADP+,NAD redox,LIVER,male,4w,-0.4010629969042525,1,0.00978312058260546,2,Male,
NADP+,NAD redox,LIVER,male,8w,-0.33117465141205,1,0.00636531196229675,2,Male,
NADP+,NAD redox,LUNG,female,1w,-0.100489010052639,1,0.403284644524933,1,Female,
NADP+,NAD redox,LUNG,female,2w,-0.157080402520831,1,0.196449501680814,1,Female,
NADP+,NAD redox,LUNG,female,4w,-0.265026539500062,1,0.0349530714753221,1,Female,
NADP+,NAD redox,LUNG,female,8w,-0.253811716164082,1,0.042583450519916,1,Female,
NADP+,NAD redox,LUNG,male,1w,0.146216229624821,1,0.290046204370738,1,Male,
NADP+,NAD redox,LUNG,male,2w,-6.85302500613716e-6,1,0.999959915751242,1,Male,
NADP+,NAD redox,LUNG,male,4w,-0.0803554427261814,1,0.557389547290968,1,Male,
NADP+,NAD redox,LUNG,male,8w,-0.0478929052473669,1,0.72589314450707,1,Male,
NADP+,NAD redox,SKM-GN,female,1w,0.3199084483972045,1,0.0277646678118455,2,Female,
NADP+,NAD redox,SKM-GN,female,2w,0.1827752554967813,1,0.0140215505448828,2,Female,
NADP+,NAD redox,SKM-GN,female,4w,0.4844108416938925,1,0.0164670240239169,2,Female,
NADP+,NAD redox,SKM-GN,female,8w,0.38130128144220354,1,0.0461841592930789,2,Female,
NADP+,NAD redox,SKM-GN,male,1w,0.1544802261410465,1,0.356232802103735,2,Male,
NADP+,NAD redox,SKM-GN,male,2w,0.14900680682755502,1,0.336152258806327,2,Male,
NADP+,NAD redox,SKM-GN,male,4w,0.1393522689523578,1,0.214433777422934,2,Male,
NADP+,NAD redox,SKM-GN,male,8w,0.1321580231131915,1,0.133987985933239,2,Male,
NADP+,NAD redox,WAT-SC,female,1w,0.10347065898741595,1,0.593610914363015,2,Female,
NADP+,NAD redox,WAT-SC,female,2w,-0.08824265903664605,1,0.767752326386081,2,Female,
NADP+,NAD redox,WAT-SC,female,4w,0.12014414797086431,1,0.338391909861844,2,Female,
NADP+,NAD redox,WAT-SC,female,8w,0.3820648033370085,1,0.188911981802903,2,Female,
NADP+,NAD redox,WAT-SC,male,1w,-0.8744461221507135,1,0.102389989485447,2,Male,
NADP+,NAD redox,WAT-SC,male,2w,-0.197515294760976,1,0.550470237058802,2,Male,
NADP+,NAD redox,WAT-SC,male,4w,-0.698972728462691,1,0.113195677286325,2,Male,
NADP+,NAD redox,WAT-SC,male,8w,-0.052805545218012104,1,0.842066731844166,2,Male,
NADPH,NAD redox,BAT,female,1w,-0.914292721688986,1,0.0387180732515632,1,Female,
NADPH,NAD redox,BAT,female,2w,-0.43617515772404,1,0.303755080478911,1,Female,
NADPH,NAD redox,BAT,female,4w,-1.17509468849508,1,0.0100343782647472,1,Female,
NADPH,NAD redox,BAT,female,8w,-1.21740901112048,1,0.0106463502333056,1,Female,
NADPH,NAD redox,BAT,male,1w,0.802792038076918,1,0.0724189615540175,1,Male,
NADPH,NAD redox,BAT,male,2w,1.0605730097928,1,0.020912446549873,1,Male,
NADPH,NAD redox,BAT,male,4w,0.9254925508769,1,0.0407872134669733,1,Male,
NADPH,NAD redox,BAT,male,8w,0.520427902530007,1,0.299940918213011,1,Male,
NADPH,NAD redox,HEART,female,1w,0.2662148487600235,1,0.209038673267077,2,Female,
NADPH,NAD redox,HEART,female,2w,0.135338787221946,1,0.343222364443586,2,Female,
NADPH,NAD redox,HEART,female,4w,-0.47522072598541937,1,0.00723806728079312,2,Female,
NADPH,NAD redox,HEART,female,8w,-0.08069542042662468,1,0.645797325713889,2,Female,
NADPH,NAD redox,HEART,male,1w,-0.8452486867336306,0.00287408697619983,1.96963802923601e-7,2,Male,●
NADPH,NAD redox,HEART,male,2w,-0.04776875587510798,0.455622385863305,6.77554283337926e-4,2,Male,
NADPH,NAD redox,HEART,male,4w,-0.7456187366596609,0.034450504267935,7.21230226946554e-6,2,Male,●
NADPH,NAD redox,HEART,male,8w,-0.29418610355983354,1,0.0166461787221314,2,Male,
NADPH,NAD redox,HIPPOC,female,1w,1.97493235290766,1,0.0364579265901044,1,Female,
NADPH,NAD redox,HIPPOC,female,2w,2.54332125884275,1,0.00900041505749122,1,Female,
NADPH,NAD redox,HIPPOC,female,4w,2.22266928281584,1,0.0273864814738314,1,Female,
NADPH,NAD redox,HIPPOC,female,8w,1.17009527039513,1,0.199892584271603,1,Female,
NADPH,NAD redox,HIPPOC,male,1w,0.250565508974526,1,0.838094979531254,1,Male,
NADPH,NAD redox,HIPPOC,male,2w,0.539590682025463,1,0.660474113998128,1,Male,
NADPH,NAD redox,HIPPOC,male,4w,1.10905164173054,1,0.369994578917148,1,Male,
NADPH,NAD redox,HIPPOC,male,8w,-0.764281412831066,1,0.534737647370576,1,Male,
NADPH,NAD redox,KIDNEY,female,1w,0.795594229164011,1,0.104915495731567,1,Female,
NADPH,NAD redox,KIDNEY,female,2w,0.193450616037881,1,0.685344985074411,1,Female,
NADPH,NAD redox,KIDNEY,female,4w,0.285186022227632,1,0.551131093605953,1,Female,
NADPH,NAD redox,KIDNEY,female,8w,-0.17062321520968,1,0.720709126837031,1,Female,
NADPH,NAD redox,KIDNEY,male,1w,-0.195068452949295,1,0.649680919369616,1,Male,
NADPH,NAD redox,KIDNEY,male,2w,-0.876209671433058,1,0.0501987199120724,1,Male,
NADPH,NAD redox,KIDNEY,male,4w,-0.305109369654922,1,0.478887270845454,1,Male,
NADPH,NAD redox,KIDNEY,male,8w,-0.4172864915568,1,0.33514108052766,1,Male,
NADPH,NAD redox,LIVER,female,1w,-0.3290274275935015,1,0.18144431366156,2,Female,
NADPH,NAD redox,LIVER,female,2w,-0.5270252322790577,1,0.0627328135341764,2,Female,
NADPH,NAD redox,LIVER,female,4w,0.1756862767046726,1,0.124309606148454,2,Female,
NADPH,NAD redox,LIVER,female,8w,-0.44703943033944504,1,0.0685878212021026,2,Female,
NADPH,NAD redox,LIVER,male,1w,0.149486511005422,1,0.0319060530038186,2,Male,
NADPH,NAD redox,LIVER,male,2w,0.12425290969279551,1,0.0281389927690099,2,Male,
NADPH,NAD redox,LIVER,male,4w,0.15376515043688901,1,0.0172392203447059,2,Male,
NADPH,NAD redox,LIVER,male,8w,-0.761507568277538,0.42877428720544,6.03167253796097e-4,2,Male,
NADPH,NAD redox,LUNG,female,1w,0.0447728334428108,1,0.914470268561195,1,Female,
NADPH,NAD redox,LUNG,female,2w,-0.175006436622265,1,0.675207582964747,1,Female,
NADPH,NAD redox,LUNG,female,4w,0.65482344893965,1,0.126328312224268,1,Female,
NADPH,NAD redox,LUNG,female,8w,-0.748508762908039,1,0.0829674616115632,1,Female,
NADPH,NAD redox,LUNG,male,1w,-0.191405826008848,1,0.625861379071702,1,Male,
NADPH,NAD redox,LUNG,male,2w,0.0783538553858838,1,0.841445040431907,1,Male,
NADPH,NAD redox,LUNG,male,4w,0.18237439054658,1,0.642166174631934,1,Male,
NADPH,NAD redox,LUNG,male,8w,-0.117768084090913,1,0.763796610336049,1,Male,
NADPH,NAD redox,SKM-GN,female,1w,-0.16403088636234497,1,0.126010332946464,2,Female,
NADPH,NAD redox,SKM-GN,female,2w,-0.38879386683483397,1,0.00302332057659646,2,Female,
NADPH,NAD redox,SKM-GN,female,4w,0.036840441769115495,1,0.200184541917145,2,Female,
NADPH,NAD redox,SKM-GN,female,8w,-0.6935656688458081,1,0.299577231817828,2,Female,
NADPH,NAD redox,SKM-GN,male,1w,0.25794116074268003,1,0.788803983181543,2,Male,
NADPH,NAD redox,SKM-GN,male,2w,0.4357026249334925,1,0.361958023142299,2,Male,
NADPH,NAD redox,SKM-GN,male,4w,-0.13518696552948703,1,0.476462452795276,2,Male,
NADPH,NAD redox,SKM-GN,male,8w,-0.9987117444287246,1,0.124896313066968,2,Male,
NADPH,NAD redox,WAT-SC,female,1w,0.6734307933834055,1,0.284720704587744,2,Female,
NADPH,NAD redox,WAT-SC,female,2w,0.9621710976103821,1,0.0872058183466725,2,Female,
NADPH,NAD redox,WAT-SC,female,4w,-0.23417769039820346,1,0.149491037044437,2,Female,
NADPH,NAD redox,WAT-SC,female,8w,1.0200481877486434,1,0.200763782378449,2,Female,
NADPH,NAD redox,WAT-SC,male,1w,-0.659634093840247,1,0.313723149895243,2,Male,
NADPH,NAD redox,WAT-SC,male,2w,0.5626086290846855,1,0.443720142980707,2,Male,
NADPH,NAD redox,WAT-SC,male,4w,-0.8125576477036692,1,0.430710979036248,2,Male,
NADPH,NAD redox,WAT-SC,male,8w,1.369972154651869,1,0.151494273858537,2,Male,
PEP,Glycolysis,BAT,female,1w,-1.05964324979198,1,0.0231941686858327,1,Female,
PEP,Glycolysis,BAT,female,2w,-0.910944288673016,1,0.04731942332879,1,Female,
PEP,Glycolysis,BAT,female,4w,-0.380229088683815,1,0.388160663609561,1,Female,
PEP,Glycolysis,BAT,female,8w,-0.552936581140234,1,0.234192585272031,1,Female,
PEP,Glycolysis,BAT,male,1w,-0.198741155795513,1,0.747077864260358,1,Male,
PEP,Glycolysis,BAT,male,2w,-0.183460451001246,1,0.765889309085279,1,Male,
PEP,Glycolysis,BAT,male,4w,-0.530567284771496,1,0.392983486073372,1,Male,
PEP,Glycolysis,BAT,male,8w,-1.0442944064127,1,0.152151240037447,1,Male,
PEP,Glycolysis,HEART,female,1w,0.148140518930763,1,0.542695907754125,1,Female,
PEP,Glycolysis,HEART,female,2w,-0.431001920105139,1,0.0849129392112971,1,Female,
PEP,Glycolysis,HEART,female,4w,0.442084654969454,1,0.0776609297083789,1,Female,
PEP,Glycolysis,HEART,female,8w,-0.36311953111085,1,0.143096774579115,1,Female,
PEP,Glycolysis,HEART,male,1w,0.679457520796461,1,0.057434070976347,1,Male,
PEP,Glycolysis,HEART,male,2w,0.733074782977856,1,0.0415636649582001,1,Male,
PEP,Glycolysis,HEART,male,4w,0.496271711818078,1,0.157905244047028,1,Male,
PEP,Glycolysis,HEART,male,8w,-0.0684324421944513,1,0.842399044043308,1,Male,
PEP,Glycolysis,KIDNEY,female,1w,-0.140826977196385,1,0.69896504149176,1,Female,
PEP,Glycolysis,KIDNEY,female,2w,-1.07842292898111,1,0.00637500773334377,1,Female,
PEP,Glycolysis,KIDNEY,female,4w,-0.154906977415042,1,0.670664456134082,1,Female,
PEP,Glycolysis,KIDNEY,female,8w,0.0537711161944481,1,0.882449129801842,1,Female,
PEP,Glycolysis,KIDNEY,male,1w,-0.458008545699254,1,0.144517790120623,1,Male,
PEP,Glycolysis,KIDNEY,male,2w,-0.0755192953169019,1,0.805490768023662,1,Male,
PEP,Glycolysis,KIDNEY,male,4w,-0.463519741547097,1,0.139968058735007,1,Male,
PEP,Glycolysis,KIDNEY,male,8w,-0.0559956781764344,1,0.855079120358073,1,Male,
PEP,Glycolysis,LIVER,female,1w,-0.238816153617547,1,0.642862770763462,1,Female,
PEP,Glycolysis,LIVER,female,2w,-0.517709827596348,1,0.319082999215463,1,Female,
