gene_symbol,framework_category,feature_ID,ensembl_gene,assay,tissue,sex,comparison_group,logFC,adj_p_value,p_value,selection_fdr,tscore,shrunk_logFC,zscore,sex_label,role,sig_dot
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,HYPOTH,male,2w,-0.12151737178103,1,0.145462429761734,1,NA,-0.0095391846172073,-1.45574751420563,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,HYPOTH,male,4w,-0.106871346637959,1,0.163725022062005,1,NA,-0.0172214872440146,-1.39265209303515,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,HYPOTH,male,8w,-0.0754160542186734,1,0.224243455987006,1,NA,-7.38976312730857e-5,-1.21532160205287,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,HYPOTH,female,1w,-0.0867889965570459,1,0.106588941718818,1,NA,-0.011045405042775,-1.61371646130321,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,HYPOTH,female,2w,-0.140520199431718,1,0.0252881302120427,1,NA,-0.0119216851531093,-2.23697261056721,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,HYPOTH,female,4w,-0.0889763568029695,1,0.112259522876888,1,NA,-1.43554780261012e-4,-1.58811860106072,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,HYPOTH,female,8w,-0.0107904870020753,1,0.812946845055296,1,NA,-1.44732784381163e-5,-0.236626132508049,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,KIDNEY,male,1w,0.119997617562487,1,0.0922582341291493,1,NA,0.00508822003193004,1.68360395372581,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,KIDNEY,male,2w,0.0997481986379985,1,0.158685366706865,1,NA,0.0102099191352273,1.40950679141336,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,KIDNEY,male,4w,0.0325739956064508,1,0.651526977611106,1,NA,0.00323097081497353,0.451641903211546,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,KIDNEY,male,8w,0.0943091291183391,1,0.183136136336251,1,NA,0.0243015958923724,1.33116071004651,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,KIDNEY,female,1w,0.0439557326143999,1,0.405872175805214,1,NA,0.0277529468179859,0.831179602767499,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,KIDNEY,female,2w,0.060517117879466,1,0.323629912661379,1,NA,0.0266487403247451,0.987025959323517,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,KIDNEY,female,4w,0.0329556361395159,1,0.444220694706936,1,NA,0.00261014805419902,0.765085397345947,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,KIDNEY,female,8w,-0.0183547605275858,1,0.66566069383429,1,NA,-0.00361074483347889,-0.432111063871098,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,KIDNEY,male,1w,-0.0371408737936067,1,0.367732185821612,1,NA,-0.0029615559569239,-0.900729451000859,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,KIDNEY,male,2w,-0.0249448093786544,1,0.542550140071364,1,NA,-0.0055083515403615,-0.608961225737307,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,KIDNEY,male,4w,-0.0323535490097192,1,0.439558168904057,1,NA,-0.00710332596644414,-0.772939529689914,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,KIDNEY,male,8w,-0.10736774207165,1,0.00899327161816394,1,NA,-0.0593185131403859,-2.61230980759736,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,KIDNEY,female,1w,0.0162793897345876,1,0.86658695780738,1,NA,0.00575355056496605,0.167995323873252,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,KIDNEY,female,2w,0.0929607077920159,1,0.408253487273324,1,NA,0.019156388081514,0.826971020268621,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,KIDNEY,female,4w,0.051181070250839,1,0.516743581426717,1,NA,0.00133371459818968,0.648373228404312,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,KIDNEY,female,8w,0.067399375780523,1,0.386336839492188,1,NA,0.00779546479169676,0.866279620312383,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LIVER,male,1w,-0.1304097,1,0.4449056,0.87330700000000006,NA,-2.256955e-4,-0.7639356,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LIVER,male,2w,-0.06084059,1,0.7295389,0.87330700000000006,NA,-5.110514e-4,-0.345739,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LIVER,male,4w,0.2112984,1,0.2726136,0.87330700000000006,NA,0.008657703,1.097064,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LIVER,male,8w,0.2851255,1,0.1116257,0.87330700000000006,NA,0.04194843,1.590928,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LIVER,female,1w,0.2314675,1,0.2816637,0.87330700000000006,NA,0.004829025,1.076589,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LIVER,female,2w,0.1752968,1,0.4288558,0.87330700000000006,NA,0.001601681,0.7911512,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LIVER,female,4w,0.225939,1,0.265604,0.87330700000000006,NA,7.387442e-5,1.113243,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LIVER,female,8w,0.4219878,1,0.0189417,0.87330700000000006,NA,0.04843497,2.346676,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LIVER,male,1w,-0.1816625,1,0.02392102,1.381194e-5,NA,-0.001796536,-2.258395,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LIVER,male,2w,-0.3298156,0.2294188,7.766561e-5,1.381194e-5,NA,-0.2251929,-3.951492,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LIVER,male,4w,-0.371338,0.1957505,6.246688e-5,1.381194e-5,NA,-0.2483482,-4.003293,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LIVER,male,8w,-0.4536754,0.001681978,1.702665e-7,1.381194e-5,NA,-0.4081082,-5.229177,Male,Export (LDHA),●
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LIVER,female,1w,0.004006138,1,0.9726728,1.381194e-5,NA,2.628154e-4,0.03425629,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LIVER,female,2w,-0.0249883,1,0.8352835,1.381194e-5,NA,-6.000518e-4,-0.2079301,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LIVER,female,4w,-0.3536069,1,0.001348137,1.381194e-5,NA,-0.002092808,-3.205531,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LIVER,female,8w,-0.1395559,1,0.1549291,1.381194e-5,NA,-0.02683892,-1.422335,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LUNG,male,1w,-0.166899438193719,1,0.0186458757621715,0.781576411270915,NA,-0.045560899223143,-2.35253617977468,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LUNG,male,2w,-0.0730673219554643,1,0.318866592889354,0.781576411270915,NA,-0.00550034844700066,-0.996789712275555,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LUNG,male,4w,-0.00194043133939943,1,0.980727367520352,0.781576411270915,NA,-1.66709582316147e-4,-0.0241570120603313,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LUNG,male,8w,-0.0506372659978657,1,0.534448321436265,0.781576411270915,NA,-0.00482213351363443,-0.62122997242248,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LUNG,female,1w,-0.0822517073944344,1,0.359064518270748,0.781576411270915,NA,-0.016037812095053,-0.917149093558716,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LUNG,female,2w,-0.146374047412475,1,0.0870454556126223,0.781576411270915,NA,-0.0419987861349348,-1.71119318893022,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LUNG,female,4w,-0.059781898762223,1,0.463270299216545,0.781576411270915,NA,-0.0114060905254256,-0.733472492294635,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,LUNG,female,8w,-0.0191065181505765,1,0.805760363080787,0.781576411270915,NA,-3.5014930968792e-5,-0.245899070882995,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LUNG,male,1w,-0.0222229115472914,1,0.470718232318852,1.57337536383261e-4,NA,-0.0120792821002151,-0.721310932217294,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LUNG,male,2w,-0.0386710143772796,1,0.225183515523307,1.57337536383261e-4,NA,-0.0100267983244659,-1.21285956977256,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LUNG,male,4w,-0.0598189685149975,1,0.0869936967134455,1.57337536383261e-4,NA,-0.0195181935291567,-1.71147372963594,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LUNG,male,8w,-0.0981212041406189,1,0.00597006614101022,1.57337536383261e-4,NA,-0.0522000936772707,-2.74942094849663,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LUNG,female,1w,-0.214887562814345,0.0664960382676032,1.51163788246354e-5,1.57337536383261e-4,NA,-0.186651363473324,-4.32698567532045,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LUNG,female,2w,-0.25349041818047,9.40934163755234e-4,8.57311643516045e-8,1.57337536383261e-4,NA,-0.232121623512758,-5.35463105570181,Female,Export (LDHA),●
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LUNG,female,4w,-0.181675848903907,0.182021280258441,5.64096234643322e-5,1.57337536383261e-4,NA,-0.128189739429206,-4.02734753229629,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,LUNG,female,8w,-0.0603228507448879,1,0.160175107865697,1.57337536383261e-4,NA,-2.29666563022752e-4,-1.40448287426336,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,OVARY,female,1w,0.0630506384397757,1,0.57418253543526,1,NA,0.0371662585969822,0.561902375026503,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,OVARY,female,2w,-0.0522054395050876,1,0.632759627977568,1,NA,-0.0297510461795762,-0.477846267026123,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,OVARY,female,4w,0.0489094442548566,1,0.679733326584349,1,NA,0.00380366588781909,0.412827056729979,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,OVARY,female,8w,0.0311003556844535,1,0.749757690123903,1,NA,2.92992448794009e-5,0.318958885662492,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,OVARY,female,1w,0.632933591841021,1,0.0308146289932636,0.105391702481105,NA,0.193571109133599,2.15945830159405,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,OVARY,female,2w,0.666974357070524,1,0.0194139408519201,0.105391702481105,NA,0.153390929916316,2.33748575356485,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,OVARY,female,4w,-0.102929149994342,1,0.739473767015913,0.105391702481105,NA,-0.00169570363153996,-0.332550296976148,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,OVARY,female,8w,0.374534209843926,1,0.141355824014688,0.105391702481105,NA,1.99458127164988e-4,1.47076077429147,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-GN,male,1w,0.021011142401861,1,0.934372893995318,1,NA,7.44831595815823e-4,0.0823443423897132,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-GN,male,2w,-0.392715285222548,1,0.141738087259736,1,NA,-0.0068211455626423,-1.46934924131001,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-GN,male,4w,-0.0433454104756016,1,0.856437500449284,1,NA,-0.00170521160945532,-0.180910916070641,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-GN,male,8w,-0.256508599994955,1,0.301942546056513,1,NA,-0.026333128211501,-1.03227662935527,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-GN,female,1w,-0.106266659977646,1,0.662686344268214,1,NA,-0.00376603186735164,-0.436207283045907,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-GN,female,2w,-0.125717400613091,1,0.552585824552265,1,NA,-0.00176831194138341,-0.593889795634942,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-GN,female,4w,0.049093863041128,1,0.816258196096219,1,NA,4.85842658547531e-4,0.232360280720481,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-GN,female,8w,-0.157818928672944,1,0.490736916676225,1,NA,-0.0037240035564113,-0.689137224494815,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-GN,male,1w,-0.213032798564434,1,0.0014254830986557,6.03879307983849e-5,NA,-0.118263785273797,-3.18944084571677,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-GN,male,2w,-0.09675868799782,1,0.166510789458074,6.03879307983849e-5,NA,-0.0149908872931521,-1.38350266918874,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-GN,male,4w,-0.207771115224103,1,9.22082875148466e-4,6.03879307983849e-5,NA,-0.10782115733443,-3.31328100078548,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-GN,male,8w,-0.322573726131131,0.00560245319556116,7.04648472406166e-7,6.03879307983849e-5,NA,-0.261015916764196,-4.96007809026367,Male,Export (LDHA),●
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-GN,female,1w,-0.0561498167050548,1,0.445710459753354,6.03879307983849e-5,NA,-0.0102612679994364,-0.762585793419178,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-GN,female,2w,-0.173387190438351,1,0.00675926973009323,6.03879307983849e-5,NA,-0.0335043531985296,-2.70847748930113,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-GN,female,4w,-0.211930565097171,1,9.1006328803051e-4,6.03879307983849e-5,NA,-0.0507700118721083,-3.31694868797183,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-GN,female,8w,-0.142772359309902,1,0.0392593509645866,6.03879307983849e-5,NA,-0.0276615970159738,-2.06145816211488,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-VL,male,1w,-0.780574813130661,1,0.293654503971261,0.0530265035557186,NA,-0.00162106203994494,-1.05013836090347,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-VL,male,2w,-0.830478076180215,1,0.318978089031815,0.0530265035557186,NA,-0.00216290791473212,-0.996560084008208,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-VL,male,4w,0.105886812801575,1,0.901142062234168,0.0530265035557186,NA,1.67764719462028e-4,0.124218768477415,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-VL,male,8w,1.04993834366848,1,0.0894017536397734,0.0530265035557186,NA,0.019813146276391,1.69856193537291,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-VL,female,1w,0.513555244972999,1,0.0742771492252001,0.0530265035557186,NA,0.01604066134094259,1.78490240056788,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-VL,female,2w,0.518453420248935,1,0.0905849112070042,0.0530265035557186,NA,0.0429835633458957,1.69232034256936,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-VL,female,4w,0.939784507115305,1,0.00185279348343475,0.0530265035557186,NA,0.228195456231302,3.11286723046732,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SKM-VL,female,8w,0.601262078295599,1,0.00723157443629603,0.0530265035557186,NA,0.147180661241591,2.68598773022377,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-VL,male,1w,0.107447669376497,1,0.423500204872878,0.0014548258431773,NA,0.00503791723258125,0.80036352962426,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-VL,male,2w,0.167186265844447,1,0.266637934670901,0.0014548258431773,NA,0.00956010631988956,1.11083835277086,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-VL,male,4w,-0.00208380262697535,1,0.989200496090256,0.0014548258431773,NA,-3.5962278447847e-5,-0.0135355842283856,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-VL,male,8w,-0.24571672912495,1,0.0277127437406203,0.0014548258431773,NA,-0.0852281741937054,-2.20132896546237,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-VL,female,1w,-0.139470254567573,1,0.0441673349322325,0.0014548258431773,NA,-0.026211536698809,-2.01249925692308,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-VL,female,2w,-0.272129508352396,0.49169170645348,2.2706830630741e-4,0.0014548258431773,NA,-0.167089752467053,-3.68682621857545,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-VL,female,4w,-0.265336596673408,0.545147727117524,2.63840195925691e-4,0.0014548258431773,NA,-0.204216711296191,-3.64843737610567,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SKM-VL,female,8w,-0.17569384875447,1,0.00111997587733188,0.0014548258431773,NA,-0.13000522548393,-3.25851339803773,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SMLINT,male,1w,-0.0630331785144811,1,0.722024942930983,0.285400012871432,NA,-1.35861817486675e-5,-0.355753810347652,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SMLINT,male,2w,-0.051908974522006,1,0.781828589914072,0.285400012871432,NA,-2.03192434076677e-5,-0.276936858629668,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SMLINT,male,4w,0.103719233692012,1,0.562646236377359,0.285400012871432,NA,3.61175109136709e-5,0.578915432769358,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SMLINT,male,8w,-0.101823623892016,1,0.546638921358968,0.285400012871432,NA,-3.17656577401708e-5,-0.602804246650319,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SMLINT,female,1w,-0.374923434020957,1,0.00787523374661632,0.285400012871432,NA,-0.295858552909805,-2.65737265257275,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SMLINT,female,2w,0.0122450185780858,1,0.93836186967872,0.285400012871432,NA,1.12004849242515e-5,0.0773289391963807,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SMLINT,female,4w,0.0622294920015026,1,0.721971677317555,0.285400012871432,NA,2.06407641676228e-5,0.355824930829226,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SMLINT,female,8w,0.0243076261531089,1,0.86881623654231,0.285400012871432,NA,9.56921127191856e-6,0.165162301766479,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SMLINT,male,1w,0.0946614543079968,1,0.67955993090545,0.962122628044599,NA,1.27339662133279e-5,0.413063717897489,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SMLINT,male,2w,0.0340380091259632,1,0.888120805857764,0.962122628044599,NA,9.09023172070378e-6,0.140682455327756,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SMLINT,male,4w,-0.188809983477926,1,0.415431218909384,0.962122628044599,NA,-4.17640571852448e-5,-0.814373143996477,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SMLINT,male,8w,0.0205976360481173,1,0.924845853254071,0.962122628044599,NA,3.91580280459355e-6,0.0943314683221113,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SMLINT,female,1w,0.438263087181015,1,0.0468428586684463,0.962122628044599,NA,0.260454977305686,1.98771825637018,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SMLINT,female,2w,0.125873822440185,1,0.611365560333657,0.962122628044599,NA,1.36386019366197e-4,0.508125176111241,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SMLINT,female,4w,0.0714590677090887,1,0.792493149755139,0.962122628044599,NA,1.01343275797212e-5,0.263074510594159,Female,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SMLINT,female,8w,0.0243463506870035,1,0.916040949285723,0.962122628044599,NA,4.02798588614273e-6,0.105422013322864,Female,Export (LDHA),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SPLEEN,male,1w,-0.107251175645241,1,0.0493860878369258,0.830753907118464,NA,-0.0174886696456902,-1.96524327192536,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SPLEEN,male,2w,-0.112913380597323,1,0.0606278351277398,0.830753907118464,NA,-0.0139790071109123,-1.87619990502983,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SPLEEN,male,4w,-0.0471330342371944,1,0.385967978177807,0.830753907118464,NA,-0.00418927200003914,-0.866952605845079,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SPLEEN,male,8w,-0.0417317789755226,1,0.437855775776589,0.830753907118464,NA,-0.0265752089595693,-0.775819149153782,Male,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SPLEEN,female,1w,-0.0457994383859726,1,0.428693449265795,0.830753907118464,NA,-0.0087227021245298,-0.791429417298591,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SPLEEN,female,2w,0.0303326800234037,1,0.638423830590266,0.830753907118464,NA,0.00365244460045078,0.469903686184998,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SPLEEN,female,4w,-0.0203455247710219,1,0.67982599767506,0.830753907118464,NA,-3.32283842660729e-5,-0.412700582963879,Female,Import (LDHB),
Ldhb,shuttles,ENSRNOG00000013000,ENSRNOG00000013000,TRNSCRPT,SPLEEN,female,8w,0.00137709736611899,1,0.975836040612253,0.830753907118464,NA,4.96856990581065e-4,0.0302896628877689,Female,Import (LDHB),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SPLEEN,male,1w,-0.0172459598337757,1,0.619185293732061,0.639268204045718,NA,-0.00497631469470489,-0.497005328534454,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SPLEEN,male,2w,-0.010070485186676,1,0.792521604835395,0.639268204045718,NA,-0.00134567491006787,-0.263037591926998,Male,Export (LDHA),
Ldha,shuttles,ENSRNOG00000013009,ENSRNOG00000013009,TRNSCRPT,SPLEEN,male,4w,-0.0405346505805206,1,0.241986196617745,0.639268204045718,NA,-0.00696234574362266,-1.17003670861644,Male,Export (LDHA),
